"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ndufs2",0.00550472135151304,0.352937717823106,0.441,0.206,1
"Slc25a20",0.00552053799579961,-1.88627852436355,0.027,0.111,1
"Tmem86a",0.00558055992641156,0.644134159364014,0.514,0.27,1
"Raph1",0.00559304852830825,1.25093483310686,0.223,0.063,1
"Set",0.0056925896751344,0.271919526229799,0.895,0.698,1
"Exosc5",0.00581051370216375,0.503202116533735,0.336,0.127,1
"Nrbf2",0.00582443634510469,1.15475230974926,0.205,0.048,1
"Hnrnpll",0.00593436852383131,1.2087865312416,0.227,0.063,1
"Akt1",0.00593751184514697,0.569980164101825,0.518,0.27,1
"Rab7b",0.00599716208059092,-1.04345004168934,0.473,0.556,1
"Elof1",0.00612785898441199,0.562281602226566,0.559,0.302,1
"Heatr1",0.00620709759979036,0.879286713632646,0.273,0.095,1
"Ptpn12",0.00633075571770774,3.39106772988495,0.109,0,1
"Selenoi",0.00633075571770774,3.43826008189299,0.109,0,1
"Ttc7",0.00633075571770774,3.40237667431483,0.109,0,1
"Mrpl58",0.00633525457586879,0.314216638393596,0.405,0.175,1
"C1qbp",0.0063403839339881,0.334204458146837,0.859,0.524,1
"Ttc1",0.00641221659693255,1.22134928437832,0.227,0.063,1
"Git2",0.00642126782850606,-1.49250348574992,0.141,0.27,1
"Tmub2",0.00642302765709347,1.4132346210174,0.173,0.032,1
"Eif3k",0.00660617247056002,0.293972552924725,0.755,0.413,1
"Rad23b",0.00660984036030519,0.394587374004187,0.418,0.175,1
"Ubac2",0.00661285640330183,0.992791010283142,0.227,0.063,1
"Nop58",0.00663367076841639,1.20535748615406,0.332,0.143,1
"Eif5a",0.00663972344758166,0.250250069441846,0.977,0.841,1
"Qtrt1",0.00665723170479964,2.09640366970675,0.141,0.016,1
"Maea",0.00667297745105736,1.90824221845183,0.168,0.032,1
"Rnh1",0.00674637962185792,0.705576677023434,0.455,0.222,1
"Tfam",0.0067859493294565,1.87213752096037,0.141,0.016,1
"Fbxo22",0.00679336510877331,2.75010969164217,0.136,0.016,1
"Nabp2",0.00680383112242021,1.24895989566653,0.245,0.079,1
"Mospd2",0.00681912361332466,0.363794973482983,0.227,0.063,1
"Psmd13",0.00684112501810163,0.56633537107346,0.345,0.143,1
"Hpgd",0.00685954978322732,2.90302473715931,0.136,0.016,1
"Ppp4r2",0.00687861168882959,0.652280785483946,0.327,0.127,1
"Rpl22l1",0.00689086649531684,0.308937409060486,0.977,0.889,1
"Atxn2l",0.00690793397187598,0.59178210028998,0.345,0.143,1
"Pgap2",0.00691689920039725,1.90077343699898,0.141,0.016,1
"Zwint",0.0070678582463663,0.804254671071382,0.295,0.111,1
"Commd2",0.00721015026260165,0.811634340027501,0.4,0.19,1
"Gm17018",0.00721709431983943,0.702559322177701,0.318,0.127,1
"Rps27l",0.00726078851530736,0.412546249874963,0.986,0.841,1
"Kidins220",0.00733566662554078,1.65974773176642,0.191,0.048,1
"Glul",0.00739135050482055,0.538392416668838,0.8,0.571,1
"Aldh9a1",0.00751806632634539,1.7516239247,0.191,0.048,1
"Abhd13",0.00763652508370922,3.34122601812041,0.105,0,1
"Ddx10",0.00763652508370922,3.36070466939658,0.105,0,1
"Arhgap12",0.00763652508370922,3.31582660994252,0.105,0,1
"Cstf3",0.00763688099167156,1.31626038922088,0.195,0.048,1
"Becn1",0.00766003094948796,0.543904401948354,0.318,0.127,1
"Map1lc3b",0.00767374694126574,0.385937796284858,0.786,0.524,1
"H1f0",0.00769767609830226,2.07696692375312,0.164,0.032,1
"Kcnq1ot1",0.0077564464475404,0.637480407989026,0.345,0.143,1
"Snx30",0.0077796806963514,0.710823532761777,0.291,0.111,1
"Mylip",0.00779832175791209,0.668650505921527,0.35,0.143,1
"Map3k7",0.00784892727787249,2.26854022919073,0.136,0.016,1
"Arpc4",0.00786047350170105,0.28991195294274,0.932,0.698,1
"Dst",0.0078868277775598,0.466399312183841,0.277,0.095,1
"Amdhd2",0.00789500856087707,0.993380794033417,0.314,0.127,1
"Fam98a",0.00812444298526066,-2.66992276834416,0.05,0.143,1
"Creg1",0.00822300979812375,0.293894555650319,0.845,0.571,1
"Tmem106c",0.00823308955680171,1.17786539316969,0.245,0.079,1
"Rnpep",0.00827061618853691,0.542499431670489,0.459,0.222,1
"Rab10",0.00828480699455925,0.501556628298077,0.541,0.286,1
"Slc39a1",0.00830280048636409,-0.786433224154389,0.636,0.683,1
"Rnf38",0.0083107455134108,1.94964117398554,0.136,0.016,1
"Txndc17",0.00831110249240548,0.433320842032669,0.786,0.492,1
"Tmem57",0.00839921002931352,1.77393386305036,0.164,0.032,1
"Timm9",0.00840472211914338,0.841550726952411,0.314,0.127,1
"Npc1",0.00843099788510437,-1.31006908613932,0.227,0.349,1
"Hint1",0.00844146643864007,0.267187244396843,0.995,0.937,1
"Sar1b",0.00846789022359513,0.616404399957371,0.414,0.19,1
"Pafah1b1",0.00854497054498586,0.722784521681386,0.459,0.238,1
"Ankib1",0.00856659855538616,2.56043695789759,0.132,0.016,1
"Tapbpl",0.00856659855538616,2.59276676922914,0.132,0.016,1
"Phb2",0.0085846651651999,0.465315258923835,0.691,0.444,1
"Prkd3",0.00862996285142804,1.33549875302597,0.214,0.063,1
"Ap1g1",0.00863058738816944,1.369027934027,0.191,0.048,1
"Snrpc",0.00867674564096906,0.339115241747972,0.509,0.238,1
"Cog8",0.00870039429133084,1.35427034275646,0.191,0.048,1
"Celf2",0.00873941566654796,0.300223514266501,0.577,0.302,1
"Sri",0.0087418030334762,0.453609740705462,0.5,0.254,1
"Timmdc1",0.00883544569278583,2.10198523458486,0.159,0.032,1
